top,bot,topf,botf,height,n_chars,line_path,text
True,True,0.1414790996784566,0.0842443729903537,84,52,dudhadasa1900__06__line_1518447603274_356.png,और विविध इतिहास पुराना । कहैं वशिष्ठ सुनैं भगवाना ।।
True,True,0.10776186887716654,0.12735493594574226,71,40,dudhadasa1900__06__line_1518447608826_357.png,दो० त्यहिअवसर यकदूत तहँ खबरि सुनायो आय ।
True,True,0.0558848433530906,0.12616426756985605,69,38,dudhadasa1900__06__line_1518447613563_358.png,कछू प्रकट कछु राखिउर देखि सभा सकुचाय ॥
True,True,0.034571062740076826,0.07810499359795134,79,52,dudhadasa1900__06__line_1518447617428_359.png,दूत दशा चक्रित प्रभु जाना । किम्पतगातअधरकुम्हिलाना ॥
True,True,0.0911408540471638,0.16379859783301465,79,49,dudhadasa1900__06__line_1518447621930_360.png,पूंछा निकट बुलाय सप्रीती । कहहु यथारथ नीतिअनीती ॥
True,True,0.06773162939297124,0.09456869009584665,84,48,dudhadasa1900__06__line_1518447626071_361.png,लाग्यो कहन दूत शिरनाई । सकल चरित रघुबरहिसुनाई ।।
True,True,0.11217948717948718,0.09038461538461538,82,49,dudhadasa1900__06__line_1518447631267_362.png,नाथ एक रजगुन रिसिआई । पति गृहतजि कहुँरैनिगवाँई ।।
True,True,0.08762886597938144,0.05605670103092784,81,47,dudhadasa1900__06__line_1518447635227_363.png,भोरभये प्रातहि उठि आई । देखत क्रोध रजक उर छाई ॥
True,True,0.09700063816209317,0.10529674537332483,79,54,dudhadasa1900__06__line_1518447640596_364.png,मास्यो बहुविधि कहि कटुबानी । रेत्रिय निलज कलहकी खानी ॥
True,True,0.08664955070603338,0.14890885750962773,71,48,dudhadasa1900__06__line_1518447644246_365.png,राम समान मोहिं तैं जाने । रावणहरी नारिगृह आने ।।
True,True,0.1433141394753679,0.08829174664107485,69,58,dudhadasa1900__06__line_1518447649106_366.png,उन सम मैं नहिं सुनु अपकारी । जो राखों त्वहिं बिना बिचारी ॥
False,True,0.028115015974440896,0.13226837060702876,76,39,dudhadasa1900__06__line_1518447654856_367.png,वे समरथ कोशलपुर राऊ । भयवशकहतनअवधसमाऊ ॥
True,True,0.16981132075471697,0.11396226415094339,74,42,dudhadasa1900__06__line_1518447658987_368.png,दो० बिन सब भाइनके कहे जो राखों मैं तोहिं ।
True,True,0.08823529411764706,0.20588235294117646,61,38,dudhadasa1900__06__line_1518447662772_369.png,तुरत उठावें जाति ते जाति कबीला मोहिं ॥
True,True,0.04033290653008963,0.08066581306017925,77,44,dudhadasa1900__06__line_1518447667643_370.png,दूतवचनअटपट सुनिकाना । सकलसभासुनिअतिदुखमाना ॥
True,True,0.4532650448143406,0.04673495518565941,78,47,dudhadasa1900__06__line_1518447671496_371.png,नीचजाति नहिं कीन बिचारा । जो असअनुचितबैनउचारा ॥
True,True,0.06310367031551835,0.1442369607211848,74,42,dudhadasa1900__06__line_1518447678455_372.png,भयउ शोचबश अवधसमाजू । विधिअबकीन्हचहतकाआजू ॥
True,True,0.04353393085787452,0.1850192061459667,66,43,dudhadasa1900__06__line_1518447681710_373.png,जाना राम सभा भय पाई । बोले मधुर वचन हरषाई ॥
True,True,0.11481719050673508,0.25400898011545864,61,45,dudhadasa1900__06__line_1518447686165_374.png,बीती निशा याम युगभाई । शयनकरहु निजनिजगृहजाई ॥
True,True,0.07771355170199101,0.25112395632626844,76,44,dudhadasa1900__06__line_1518447690355_375.png,आयसु पाय चरण शिरनाई । गये भवन सब करत बड़ाई ॥
True,True,0.08397435897435897,0.16794871794871793,79,49,dudhadasa1900__06__line_1518447694623_376.png,गुरु पद रेणु शीशधरि रामा । भाइनसहित गये निजधामा ॥
True,True,0.0818937939859245,0.18234165067178504,76,51,dudhadasa1900__06__line_1518447700286_377.png,अनुजसमेत कीन्ह ज्यवनारा । पग धारे मन्दिर स्ववनारा ॥
True,True,0.12884615384615383,0.2032051282051282,74,53,dudhadasa1900__06__line_1518447707415_378.png,ज्यहि मन्दिर सोवहिं रघुराई । रचना तासु बरणिनहिं जाई ॥
True,True,0.3813813813813814,0.17117117117117117,54,13,dudhadasa1900__07__line_1518447882979_387.png,रामाश्वमेधा ।
True,False,0.034482758620689655,0.0,54,1,dudhadasa1900__07__line_1518447886051_388.png,७
True,True,0.18181818181818182,0.0748663101604278,64,6,dudhadasa1900__07__line_1518447890610_389.png,छन्द ॥
True,True,0.18888888888888888,0.1,73,43,dudhadasa1900__07__r1l6.png,नहिं बनै बरणत धाम शोभा चहूं दिशि सुबरण मई ।
True,True,0.2724505327245053,0.21385083713850836,87,40,dudhadasa1900__07__r1l7.png,बागीश शारद खोजि उपमा थकित ह्वौ बौरी भई ॥
True,True,0.3056179775280899,0.08014981273408239,82,40,dudhadasa1900__07__r1l8.png,मणिहेम मुकतालसित बहुविधि जगमगत देखतबनी ।
True,True,0.21066666666666667,0.08355555555555555,83,42,dudhadasa1900__07__r1l10.png,मत शेष निगम पुराण सकुचत कौन विधि चेरेभनी ॥
True,True,0.3007438894792774,0.08820403825717323,86,51,dudhadasa1900__07__r1l13.png,दो० ज्यहिमन्दिर स्ववनार प्रभु विविध विचित्र वितान ।
True,True,0.1111111111111111,0.09823848238482384,92,39,dudhadasa1900__07__line_1518447854399_386.png,लखि रचना विधि चारमुख हृदय बहुत सकुचान ॥
True,True,0.10984126984126984,0.2222222222222222,102,48,dudhadasa1900__07__line_1518447848897_385.png,पुानिसबभाइनआज्ञादीन्हा । निजनिजमहलशयन सबकीन्हा ॥
True,True,0.2191516709511568,0.2480719794344473,98,47,dudhadasa1900__07__line_1518447845091_384.png,सोय राम परयङ्क सुहाई । पौढ़ीं सिया रजायसु पाई ॥
True,True,0.29092071611253195,0.1636828644501279,89,54,dudhadasa1900__07__r1l21.png,अति सियदेखि प्रसन्न कृपाला । बोलीं मञ्जुल गिरा रसाला ॥
True,True,0.4115384615384615,0.11282051282051282,90,54,dudhadasa1900__07__line_1518447839308_383.png,नाथ विपिन महँ जोबर दीन्हा । अवशि नाथ सो चाहौं कीन्हा ॥
True,True,0.13604577240940877,0.15638906547997458,90,51,dudhadasa1900__07__line_1518447835496_382.png,आयसुहोय जाउँ बन स्वामी । सुनहु बिनयममअन्तर्य्यामी ॥
True,True,0.18053777208706787,0.12163892445582586,89,49,dudhadasa1900__07__line_1518447831205_381.png,सुनि प्रभुसीता बचनमनोहर । सजहुसाजहँसिकह्योविहगबर॥
True,True,0.35638297872340424,0.0678191489361702,84,48,dudhadasa1900__07__r1l32.png,भोर होतप्रिय करहु पयाना । जायहु विपिनवचनपरमाना ॥
True,True,0.14303877940241577,0.1080737444373808,97,45,dudhadasa1900__07__line_1518447811825_380.png,बोलत हँसत नयन अलसाने । सोवन हेतु पीतपट ताने ॥
True,True,0.36566687938736436,0.06445437141033823,85,43,dudhadasa1900__07__r1l35.png,राम सियासोवत यक साथा । लखिशोभारतिकामलजाता ॥
True,False,0.7572254335260116,0.0,57,6,dudhadasa1900__07__line_1518447959175_390.png,छन्द ॥
True,False,0.2445074415308292,0.029766123316796598,81,40,dudhadasa1900__07__r1l38.png,रतिकाम होहिं सनाथ शोभा देखि सीता रामकी ।
True,True,0.04782298358315489,0.14489650249821556,100,39,dudhadasa1900__07__line_1518447784459_379.png,बरणत परस्पर छबिसुहावन राम सुखमा धामकी ॥
True,True,0.14168530947054436,0.14392244593586875,90,40,dudhadasa1900__07__r1l41.png,भये भोर प्रथम विदेहतनया सखी सँग महलनगई ।
True,True,0.1933028919330289,0.04033485540334855,78,39,dudhadasa1900__07__r1l42.png,गहि चरण कौशल्या सुमित्रा केकयी आशिषलई ॥
True,True,0.16329479768786126,0.20014450867052022,99,45,dudhadasa1900__07__r1l43.png,बहुभांति सासुन दीन्ह आशिष चूमि बदन निहारहीं ।
True,True,0.1224188790560472,0.08333333333333333,98,39,dudhadasa1900__07__r1l44.png,चेरे सकल रनिवास दशरथ हेम मणिगण वारहीं ॥
